Frequency,S11_Real,S11_Imaginary,
4044326000,-0.9236653208,-0.2232291875,
4050325000,-0.9314615694,-0.1930338879,
4056324000,-0.936461703,-0.1610973199,
4062323000,-0.9407210524,-0.1297741963,
4068322000,-0.9432558146,-0.09954819841,
4074321000,-0.9450245233,-0.06604870983,
4080320000,-0.9471352485,-0.03540520231,
4086319000,-0.9471863788,-0.003881539413,
4092318000,-0.9471454179,0.02634465715,
4098317000,-0.9437938923,0.05767714472,
4104316000,-0.9400924014,0.08801160728,
4110315000,-0.9391286408,0.1206584574,
4116314000,-0.9330998632,0.1514174911,
4122313000,-0.9259940489,0.1810833985,
4128312000,-0.9198407187,0.211699148,
4134311000,-0.9104743313,0.2413638593,
4140310000,-0.9012934093,0.2718996708,
4146309000,-0.8916510886,0.2999919381,
4152308000,-0.8810505937,0.3301712622,
4158307000,-0.8706459861,0.3592507284,
4164306000,-0.8572489612,0.387540377,
4170305000,-0.8438649634,0.4159370275,
4176304000,-0.8280081993,0.4433596987,
4182303000,-0.8130939297,0.4723345652,
4188302000,-0.7964814917,0.4977993671,
4194301000,-0.7792705708,0.524698823,
4200300000,-0.758833066,0.5510756721,
4206299000,-0.7417020898,0.5769616398,
4212298000,-0.7209258256,0.6018945249,
4218297000,-0.7012239964,0.6261044455,
4224296000,-0.6778440931,0.6467565115,
4230295000,-0.6583297422,0.6709425461,
4236294000,-0.6348012246,0.691075986,
4242293000,-0.6102239986,0.7125078943,
4248292000,-0.5882026789,0.7303990162,
4254291000,-0.5643655267,0.7516117077,
4260290000,-0.5397093252,0.7698926567,
4266289000,-0.515715097,0.7857517327,
4272288000,-0.489974618,0.8024102484,
4278287000,-0.4644722649,0.8175321285,
4284286000,-0.4390421092,0.8319582334,
4290285000,-0.411641735,0.8460135017,
4296284000,-0.3851389939,0.8595206829,
4302283000,-0.3598084866,0.8692416183,
4308282000,-0.3312060975,0.8809403967,
4314281000,-0.3045622772,0.8912856767,
4320280000,-0.2761352755,0.8992166957,
4326279000,-0.24825418,0.9078751688,
4332278000,-0.2208379345,0.9157345889,
4338277000,-0.1906357001,0.9207189427,
4344276000,-0.1630887295,0.9256982472,
4350275000,-0.1342841692,0.9312121575,
4356274000,-0.1054102001,0.9356947131,
4362273000,-0.07566488024,0.9369183851,
4368272000,-0.04666760582,0.9381003466,
4374271000,-0.01819845626,0.9391895623,
4380270000,0.009943789641,0.9393621319,
4386269000,0.03997632614,0.938159682,
4392268000,0.06793692132,0.9364671611,
4398267000,0.0964921598,0.9333483964,
4404266000,0.1243380938,0.9292050983,
4410265000,0.1525078987,0.9236517687,
4416264000,0.1793946161,0.9182906148,
4422263000,0.2081800853,0.9122677388,
4428262000,0.2354305245,0.9035754647,
4434261000,0.2645324893,0.8948540811,
4440260000,0.2909866356,0.8850399662,
4446259000,0.3187681052,0.8757099032,
4452258000,0.3450083214,0.8650433706,
4458257000,0.3710854189,0.8529051876,
4464256000,0.398518324,0.8404997937,
4470255000,0.423508632,0.8280969137,
4476254000,0.4507680143,0.8153220383,
4482253000,0.4759649336,0.800083981,
4488252000,0.5016821688,0.7831668695,
4494251000,0.5250067389,0.7682293248,
4500250000,0.5518473882,0.7523935006,
4506249000,0.5734987213,0.7373220361,
4512248000,0.5958977359,0.7193146836,
4518247000,0.6205184284,0.7001956233,
4524246000,0.6425859665,0.680036285,
4530245000,0.6630138486,0.6597650433,
4536244000,0.6837997787,0.6408488912,
4542243000,0.7011754102,0.6194395994,
4548242000,0.7214033361,0.6003820983,
4554241000,0.739775213,0.5783910316,
4560240000,0.7574541234,0.5554439578,
4566239000,0.7755940887,0.5329663854,
4572238000,0.7913188859,0.5100264312,
4578237000,0.8059194845,0.4856617806,
4584236000,0.8213568954,0.460326806,
4590235000,0.8343526019,0.4369002636,
4596234000,0.84931699,0.4112544031,
4602233000,0.8612714907,0.3859427956,
4608232000,0.872803175,0.3599101787,
4614231000,0.8849392737,0.3339953103,
4620230000,0.8949289445,0.3047474274,
4626229000,0.9043338114,0.2788853961,
4632228000,0.9127054801,0.2529005097,
4638227000,0.9197458904,0.2255477116,
4644226000,0.9273930521,0.1964256012,
4650225000,0.9333537535,0.1692922459,
4656224000,0.9385837814,0.140746648,
4662223000,0.9433217556,0.1116943221,
4668222000,0.9471224472,0.08374089428,
4674221000,0.9499440838,0.05358947534,
4680220000,0.9509154093,0.02628899579,
4686219000,0.9527405998,-0.003278571754,
4692218000,0.9528010452,-0.03321839505,
4698217000,0.9522326544,-0.06235974794,
4704216000,0.9506578224,-0.09145899587,
4710215000,0.9481841404,-0.1206909458,
4716214000,0.9445698242,-0.1498821429,
4722213000,0.9405099238,-0.1789233384,
4728212000,0.9352895793,-0.2078486414,
4734211000,0.9291921459,-0.2362841647,
4740210000,0.9222469841,-0.2658873646,
4746209000,0.9143167046,-0.2941183118,
4752208000,0.9051397146,-0.3231701642,
4758207000,0.8960256931,-0.3509738306,
4764206000,0.8851935617,-0.3787135698,
4770205000,0.8738450143,-0.4066742571,
4776204000,0.8619434768,-0.4345052779,
4782203000,0.8473830887,-0.4607387816,
4788202000,0.8343199682,-0.4881064502,
4794201000,0.8194391707,-0.5134348153,
4800200000,0.8028993913,-0.5412028839,
4806199000,0.7863623052,-0.5667374171,
4812198000,0.7699074253,-0.5906373425,
4818197000,0.7496089105,-0.6146286112,
4824196000,0.7313097916,-0.6403637746,
4830195000,0.711278167,-0.6628355003,
4836194000,0.6906995837,-0.6866484221,
4842193000,0.6691561086,-0.7065880788,
4848192000,0.6472287901,-0.7296494856,
4854191000,0.6251986015,-0.7509989483,
4860190000,0.6019532999,-0.768429383,
4866189000,0.5765848155,-0.789396756,
4872188000,0.551749389,-0.8077407185,
4878187000,0.5265023224,-0.8255987432,
4884186000,0.5013127755,-0.8411427431,
4890185000,0.4755706382,-0.8575616813,
4896184000,0.4466745637,-0.872902366,
4902183000,0.4201589593,-0.8867839311,
4908182000,0.3909411299,-0.899582036,
4914181000,0.361076719,-0.9125679988,
4920180000,0.3328159607,-0.9242637853,
4926179000,0.3046672372,-0.9335747648,
4932178000,0.2738942186,-0.9416513778,
4938177000,0.2442274345,-0.9505892169,
4944176000,0.2106574492,-0.9576056192,
4950175000,0.1785849043,-0.9645776757,
4956174000,0.1486579674,-0.9721553255,
4962173000,0.1149406592,-0.9746142664,
4968172000,0.08642825903,-0.9777288125,
4974171000,0.05457044303,-0.9798345167,
4980170000,0.02003650625,-0.9828117507,
4986169000,-0.01475848631,-0.9805257975,
4992168000,-0.045499504,-0.9796269111,
4998167000,-0.07644216469,-0.9768474762,
5004166000,-0.1097888894,-0.9741845713,
5010165000,-0.1417427349,-0.9691269086,
5016164000,-0.1721132764,-0.9642457537,
5022163000,-0.2050473419,-0.9582144928,
5028162000,-0.2361554728,-0.9496668912,
5034161000,-0.2674294818,-0.942374722,
5040160000,-0.2994342725,-0.9314462914,
5046159000,-0.3306726854,-0.9207333471,
5052158000,-0.3612683231,-0.9084709603,
5058157000,-0.3903835768,-0.8957847054,
5064156000,-0.4212018846,-0.8823529532,
5070155000,-0.4500396326,-0.8665020775,
5076154000,-0.479912958,-0.8506782381,
5082153000,-0.5073123915,-0.8326585334,
5088152000,-0.5365675411,-0.8161389275,
5094151000,-0.561230811,-0.7991572737,
5100150000,-0.5880640061,-0.7772832394,
5106149000,-0.6118366429,-0.7555375718,
5112148000,-0.6381608229,-0.734362833,
5118147000,-0.6614186426,-0.7121056137,
5124146000,-0.6840747318,-0.6909006906,
5130145000,-0.7072047698,-0.6661137403,
5136144000,-0.7276142571,-0.6411464075,
5142143000,-0.7488602577,-0.6147423576,
5148142000,-0.7680752882,-0.5876765156,
5154141000,-0.7852101557,-0.5630949457,
5160140000,-0.804489296,-0.535684681,
5166139000,-0.8206080119,-0.5084505013,
5172138000,-0.8359461477,-0.4780764105,
5178137000,-0.8509590247,-0.4502042915,
5184136000,-0.8621621327,-0.4209795619,
5190135000,-0.8755023261,-0.3913006547,
5196134000,-0.8879355763,-0.3582259993,
5202133000,-0.9017263666,-0.327196157,
5208132000,-0.9071016366,-0.2994661211,
5214131000,-0.9131753782,-0.2638198913,
5220130000,-0.922124886,-0.2361298717,
5226129000,-0.9304424023,-0.2003745543,
5232128000,-0.9349034095,-0.1712787112,
5238127000,-0.9428884841,-0.1371428933,
5244126000,-0.9387649822,-0.1037473809,
5250125000,-0.9398752544,-0.07519168579,
5256124000,-0.944228712,-0.04470861293,
5262123000,-0.9437689548,-0.009444844231,
5268122000,-0.94527316,0.022746436,
5274121000,-0.9390856474,0.05538993009,
5280120000,-0.9361781568,0.08428426149,
5286119000,-0.9318135381,0.1162398765,
5292118000,-0.9339522776,0.1483297583,
5298117000,-0.9185309931,0.1758937663,
5304116000,-0.9169425262,0.2111336378,
5310115000,-0.9080923944,0.2372695416,
5316114000,-0.8942582314,0.2620686047,
5322113000,-0.8811931535,0.2922412456,
5328112000,-0.8740849502,0.3240494173,
5334111000,-0.8651808889,0.3509947718,
5340110000,-0.8511255741,0.3810198598,
5346109000,-0.8352782995,0.4086594495,
5352108000,-0.8202688728,0.4329906249,
5358107000,-0.8039990619,0.4569126325,
5364106000,-0.7886288603,0.4829596702,
5370105000,-0.7699403044,0.5099743183,
5376104000,-0.7519229542,0.5348589981,
5382103000,-0.7340129565,0.557460113,
5388102000,-0.7150738629,0.5832208729,
5394101000,-0.6949320818,0.6016963612,
5400100000,-0.6744357098,0.6236808335,
5406099000,-0.6525773701,0.6462645928,
5412098000,-0.6311815233,0.664630284,
5418097000,-0.6068254116,0.6819842406,
5424096000,-0.5853978544,0.70429507,
5430095000,-0.5615742385,0.7207918504,
5436094000,-0.5382557405,0.7374663532,
5442093000,-0.5122290853,0.7531217571,
5448092000,-0.4874167993,0.7698156724,
5454091000,-0.4616901486,0.7845256311,
5460090000,-0.4369178294,0.7983449546,
5466089000,-0.4110728888,0.8103162656,
5472088000,-0.3835971554,0.8218259256,
5478087000,-0.3580644513,0.8329802663,
5484086000,-0.3294074962,0.8441138449,
5490085000,-0.3034268183,0.8524661343,
5496084000,-0.2758334403,0.861670609,
5502083000,-0.2487878405,0.8699037256,
5508082000,-0.2202591051,0.8765269006,
5514081000,-0.1928633284,0.8830874203,
5520080000,-0.1649290414,0.8895104166,
5526079000,-0.1364193974,0.8929574332,
5532078000,-0.1086694362,0.8974616705,
5538077000,-0.07990863149,0.9001718148,
5544076000,-0.05199184018,0.9018099538,
5550075000,-0.0232098639,0.9030799975,
5556074000,0.004884802343,0.902933221,
5562073000,0.03349748458,0.9038796802,
5568072000,0.06149275515,0.9014429256,
5574071000,0.08917926896,0.8981368933,
5580070000,0.1163402081,0.8963149476,
5586069000,0.1443407682,0.8930540268,
5592068000,0.1722438093,0.8886042361,
5598067000,0.2001007024,0.8825343689,
5604066000,0.2265384359,0.8771061951,
5610065000,0.2553380344,0.8694097786,
5616064000,0.2817856635,0.8624541641,
5622063000,0.3073563089,0.8520155222,
5628062000,0.3334062962,0.8428549244,
5634061000,0.3591349449,0.8326935504,
5640060000,0.3860300922,0.8217077043,
5646059000,0.4107903622,0.8104382793,
5652058000,0.43452679,0.7980603294,
5658057000,0.4587148092,0.7868073302,
5664056000,0.4838547548,0.7700787482,
5670055000,0.5094552774,0.7566879302,
5676054000,0.531193473,0.74245962,
5682053000,0.5536522235,0.7255597831,
5688052000,0.576101976,0.7077421918,
5694051000,0.5980464646,0.6919436741,
5700050000,0.6198276062,0.6735666767,
5706049000,0.6389282752,0.6545853471,
5712048000,0.65993932,0.6359791341,
5718047000,0.6798468618,0.6165351335,
5724046000,0.6986487468,0.5961271233,
5730045000,0.7170716231,0.5755609839,
5736044000,0.7328682782,0.5548994082,
5742043000,0.7536717648,0.5324071906,
5748042000,0.7701009803,0.5099125423,
5754041000,0.7858258139,0.4879532796,
5760040000,0.8006735384,0.4636670812,
5766039000,0.8158114116,0.4391313087,
5772038000,0.8305802527,0.4146556782,
5778037000,0.8438149199,0.3901465487,
5784036000,0.8562888439,0.3650284303,
5790035000,0.8680323716,0.3393904787,
5796034000,0.8794214626,0.3126696542,
5802033000,0.8892143338,0.2868343581,
5808032000,0.8997609622,0.258597887,
5814031000,0.9082611991,0.23229315,
5820030000,0.9159421813,0.2048971209,
5826029000,0.9234019361,0.1770044907,
5832028000,0.9295518534,0.1492529041,
5838027000,0.9355384229,0.1207079188,
5844026000,0.9402308432,0.09209074312,
5850025000,0.944300739,0.06291446698,
5856024000,0.9475889893,0.03446835256,
5862023000,0.9486292066,0.00489710379,
5868022000,0.9507775247,-0.02355770934,
5874021000,0.9491372312,-0.05242943388,
5880020000,0.9509726234,-0.08280915846,
5886019000,0.9492478843,-0.1130345579,
5892018000,0.9476724373,-0.1404342412,
5898017000,0.9427048897,-0.1705072279,
5904016000,0.9391767116,-0.198461258,
5910015000,0.9335534536,-0.2287476752,
5916014000,0.9277268161,-0.2583610008,
5922013000,0.9205272668,-0.2878561266,
5928012000,0.9126364466,-0.3171490228,
5934011000,0.9029823062,-0.3462324152,
5940010000,0.8934270242,-0.3739902481,
5946009000,0.8789774593,-0.400194682,
5952008000,0.8728058549,-0.4325747415,
5958007000,0.8556583084,-0.4614218099,
5964006000,0.8446657789,-0.4880286463,
5970005000,0.8330630706,-0.5121208048,
5976004000,0.8178826345,-0.5404205017,
5982003000,0.7984435362,-0.563131686,
5988002000,0.78145543,-0.5880173633,
5994001000,0.7635165209,-0.6179376506,
6000000000,0.7414263914,-0.6418166386,
