Frequency,S11_Real,S11_Imaginary,
3270455000,-0.1900579681,-0.942353422,
3276454000,-0.2192527902,-0.9340418399,
3282453000,-0.2501391557,-0.9261858924,
3288452000,-0.2808330785,-0.9174307592,
3294451000,-0.3102237995,-0.906993909,
3300450000,-0.3391107018,-0.8978665894,
3306449000,-0.3700502601,-0.8845510421,
3312448000,-0.3980559996,-0.8713982195,
3318447000,-0.4236906092,-0.8575281226,
3324446000,-0.4546597861,-0.8436347257,
3330445000,-0.4796767941,-0.8267451999,
3336444000,-0.5101516617,-0.8098502684,
3342443000,-0.5335640753,-0.792285444,
3348442000,-0.5593094341,-0.7735890293,
3354441000,-0.5850969476,-0.7545526691,
3360440000,-0.6103878203,-0.7352735674,
3366439000,-0.6354915126,-0.7126654598,
3372438000,-0.6575408535,-0.6912750009,
3378437000,-0.680546561,-0.6690591983,
3384436000,-0.7019105445,-0.6456913649,
3390435000,-0.7223576926,-0.6233780756,
3396434000,-0.7429753256,-0.5980255012,
3402433000,-0.7628025454,-0.5725314193,
3408432000,-0.7812189579,-0.5479366698,
3414431000,-0.7985049896,-0.5206853999,
3420430000,-0.8159746594,-0.4947356377,
3426429000,-0.8315979597,-0.4673188691,
3432428000,-0.8472629082,-0.4396649414,
3438427000,-0.8606298388,-0.4110791235,
3444426000,-0.8738960738,-0.3823506403,
3450425000,-0.8864794198,-0.3530708011,
3456424000,-0.8972263149,-0.3235300275,
3462423000,-0.9077831933,-0.2942150257,
3468422000,-0.9168072794,-0.2633191824,
3474421000,-0.9252086269,-0.2327242927,
3480420000,-0.9321986815,-0.2023426541,
3486419000,-0.9384305718,-0.1714064124,
3492418000,-0.9435801259,-0.1402847106,
3498417000,-0.947300356,-0.1090695808,
3504416000,-0.9511528788,-0.07755360056,
3510415000,-0.952184771,-0.045413667,
3516414000,-0.9534207523,-0.01451287884,
3522413000,-0.9550462467,0.01639537023,
3528412000,-0.9533298914,0.04831035049,
3534411000,-0.9510770305,0.08024979351,
3540410000,-0.9464773156,0.110646328,
3546409000,-0.9431339802,0.1414018995,
3552408000,-0.9387089256,0.1721828795,
3558407000,-0.9321706266,0.202246756,
3564406000,-0.9246523392,0.2326002817,
3570405000,-0.9165496643,0.2635828755,
3576404000,-0.907841282,0.2929318722,
3582403000,-0.8975178916,0.3221370895,
3588402000,-0.8877692239,0.3512932508,
3594401000,-0.8768130017,0.3778795601,
3600400000,-0.8636224329,0.4064034698,
3606399000,-0.8473837967,0.4351858734,
3612398000,-0.8329378758,0.460004178,
3618397000,-0.8206348873,0.4878776311,
3624396000,-0.8026853821,0.5147323026,
3630395000,-0.7863189002,0.5391985534,
3636394000,-0.7691563129,0.5653816953,
3642393000,-0.7484933797,0.5888834445,
3648392000,-0.7303725552,0.6116536941,
3654391000,-0.7102209521,0.6347869094,
3660390000,-0.6893632784,0.6552755893,
3666389000,-0.6693733916,0.6775553501,
3672388000,-0.6451395784,0.6973091372,
3678387000,-0.6236231909,0.7174822788,
3684386000,-0.6010563963,0.738574918,
3690385000,-0.5770683845,0.7562751747,
3696384000,-0.5536483658,0.7742803528,
3702383000,-0.527586577,0.7907481085,
3708382000,-0.5034121542,0.8046277601,
3714381000,-0.475749756,0.8231651413,
3720380000,-0.4511190313,0.8352713331,
3726379000,-0.4227104096,0.8478766393,
3732378000,-0.3978669486,0.8631836073,
3738377000,-0.3691939299,0.8729305639,
3744376000,-0.3416517626,0.883923744,
3750375000,-0.313457652,0.895185811,
3756374000,-0.2840127249,0.9043415919,
3762373000,-0.2570904164,0.912070777,
3768372000,-0.2277888498,0.9210703206,
3774371000,-0.1980197723,0.9265978641,
3780370000,-0.1695055002,0.9316702651,
3786369000,-0.1410860371,0.936358461,
3792368000,-0.1089301964,0.9409565836,
3798367000,-0.08083464392,0.9458295135,
3804366000,-0.05053016354,0.9462600885,
3810365000,-0.0222111396,0.9470039934,
3816364000,0.009044100504,0.9476956652,
3822363000,0.03700644626,0.9455735356,
3828362000,0.0660563352,0.944953268,
3834361000,0.09584332739,0.941533103,
3840360000,0.1255967574,0.9368835382,
3846359000,0.1531052673,0.9338183602,
3852358000,0.1816339567,0.9273764084,
3858357000,0.2100400796,0.9218033465,
3864356000,0.2383822411,0.9152913006,
3870355000,0.2660301835,0.907705738,
3876354000,0.2951630822,0.8996682652,
3882353000,0.3216777261,0.8897506384,
3888352000,0.3498844454,0.8796424695,
3894351000,0.3756242697,0.8682255279,
3900350000,0.4020049058,0.8579352897,
3906349000,0.4287341899,0.845277149,
3912348000,0.4535718589,0.8308759486,
3918347000,0.4802900715,0.8170660358,
3924346000,0.5034827808,0.8021266671,
3930345000,0.5292692922,0.7864149754,
3936344000,0.5512180683,0.7701860101,
3942343000,0.5746813462,0.7518079625,
3948342000,0.5975639664,0.734613772,
3954341000,0.6209416654,0.7169989012,
3960340000,0.6399963988,0.6969572949,
3966339000,0.6637330205,0.6786587765,
3972338000,0.6833702235,0.657343891,
3978337000,0.702612521,0.6375579638,
3984336000,0.7220709246,0.6147050815,
3990335000,0.7401735762,0.5934569071,
3996334000,0.7591703843,0.570696959,
4002333000,0.7769253235,0.54782118,
4008332000,0.792405533,0.5241898232,
4014331000,0.8098406423,0.5001740692,
4020330000,0.8228004767,0.4772856908,
4026329000,0.8391610819,0.4506307957,
4032328000,0.8524142239,0.4267474479,
4038327000,0.864255123,0.3992474583,
4044326000,0.8766687692,0.3740316905,
4050325000,0.8883064343,0.3467140721,
4056324000,0.8989629457,0.320455704,
4062323000,0.9070544561,0.2929103234,
